Row#,specobjid,ra,dec,class,subclass,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,sii_6731_flux,oi_6300_flux
1027,299641409579804672,146.72511,0.50828311,GALAXY,STARBURST,799.3585,233.9729,361.8713,123.1729,85.74458,16.74936
1028,299641410049566720,146.79762,0.26047216,GALAXY,,0,5.983904,-0.9149346,0,0,0
1029,299641684457711616,146.8068,0.66563514,GALAXY,STARFORMING,824.9639,152.403,72.82698,506.3831,144.5349,15.522
1030,299641684927473664,146.67518,0.27798105,GALAXY,,4.273344,4.919484,0.8074155,3.160577,-0.8509542,2.371863
1031,299641959335618560,146.79762,0.26047216,GALAXY,,0,-0.6824989,3.006391,0,0,0
1032,299641959805380608,146.71205,0.45800641,GALAXY,,0,0,0,0,0,0
1033,299642234213525504,146.72474,0.65004519,GALAXY,,4.912839,10.05651,3.812131,7.754414,-33.33667,-1.137415
1034,299642234683287552,146.72511,0.50828311,GALAXY,STARBURST,777.9006,229.5928,354.5447,119.7829,83.47686,13.31022
1035,299642509091432448,146.85248,0.68705168,GALAXY,,4.194752,2.962252,-3.21773,1.853672,0.3069612,-1.909909
1036,299642509561194496,146.81401,0.11892939,QSO,BROADLINE,181.9713,52.45641,32.28328,139.825,-11.36317,-5.048009
1037,299642783969339392,146.68492,0.67847921,GALAXY,,48.61817,19.15155,8.330315,34.0419,4.71033,-1.887886
1038,299642784439101440,146.63864,0.19621885,GALAXY,,11.65819,3.208207,4.944469,7.064513,-2.190561,0.03052299
1039,299643058847246336,146.79909,0.70274154,GALAXY,STARBURST,2121.957,596.6564,1156.8,311.6787,212.2279,61.86925
1040,299643059317008384,146.78593,0.28355444,STAR,F5,-65.65955,-55.25649,34.57647,11.29344,16.23601,-7.035423
1041,299643333725153280,146.74774,0.26577222,GALAXY,,14.27435,6.782703,12.02092,13.7999,6.60544,3.231605
1042,299643334194915328,146.61674,0.13787023,GALAXY,,10.68947,9.114265,19.22484,8.711716,1.797987,3.969565
1043,299643608603060224,146.72476,1.0311295,GALAXY,STARFORMING,159.9336,41.81385,10.60981,49.51488,21.07306,4.171688
1044,299643609072822272,146.66771,1.1020897,GALAXY,,59.77298,12.34645,9.819548,21.56279,4.367274,0.3852124
1045,299643883480967168,146.67719,1.1295687,GALAXY,,129.5306,25.65632,8.839202,47.08037,14.38707,1.313912
1046,299643883950729216,146.81624,0.94410756,GALAXY,,27.37239,4.974944,8.076777,8.487494,9.533981,1.541909
1047,299644158358874112,146.6873,0.86093703,GALAXY,,-173469.1,-1.503164,-6.477394,-1.126796,0.313186,10.01386
1048,299644158828636160,146.7425,0.98827501,QSO,,0,0,0,0,0,0
1049,299644433236781056,146.7989,0.85056678,GALAXY,,31.82469,7.633358,8.884,11.60226,-4.732102,-1.705501
1050,299644433706543104,146.74791,0.73472126,GALAXY,,24.16504,0.8756796,0.6893739,-0.3185541,4.277986,8.063413
1051,299644708114688000,146.6342,1.1572622,QSO,STARBURST BROADLINE,175.0828,33.45728,53.35986,153.5929,9.538577,5.639939
1052,299644708584450048,146.76759,1.0747132,GALAXY,,27.10921,10.32375,5.221063,16.70033,7.102315,3.356431
1053,299644982992594944,146.76759,1.0747132,GALAXY,,26.49661,10.59184,11.96185,9.48339,4.572256,4.582432
1054,299645257870501888,146.66811,1.2221831,STAR,WD,19.34798,42.03166,54.41747,-92.53197,10.74725,-5.674758
1055,299645258340263936,146.71326,1.0093138,GALAXY,STARFORMING,104.9067,19.14489,18.03165,43.47404,4.368855,-1.941641
1056,299645532748408832,146.66771,1.1020897,GALAXY,,66.91412,13.90619,-0.5571639,23.84517,7.728831,0.6296751
1057,299645533218170880,146.72476,1.0311295,GALAXY,STARFORMING,159.3771,39.60222,8.287917,52.50768,19.61904,2.675707
1058,299645807626315776,146.81624,0.94410756,GALAXY,,24.62415,17.69747,4.659453,7.207491,2.33808,2.347262
1059,299645808096077824,146.77792,1.0396275,GALAXY,BROADLINE,120.5827,-0.2460645,32.57002,91.72131,24.16519,9.305687
1060,299646082504222720,146.77792,1.0396275,GALAXY,BROADLINE,99.25925,5.227518,24.99171,105.8474,34.22442,-2.043924
1061,299646082973984768,146.66811,1.2221831,STAR,WD,8.573481,31.19453,51.36463,-84.01705,-6.798015,-12.43515
1062,299646357382129664,146.77295,0.96442822,GALAXY,STARBURST,218.7814,65.33237,132.1766,17.55777,0,8.095599
1063,299646357851891712,146.8094,0.97601012,STAR,A0,-72.95824,-157.8466,5.160744,11.92105,2.242505,-6.138954
1064,299646632260036608,146.7823,0.7944099,GALAXY,,1.578702,-5.810299,0.6828119,-0.8061499,-1.393,1.235633
1065,299646632729798656,146.7815,0.73798191,GALAXY,,39.03283,3.218316,0.6517904,-0.01044819,-0.1597543,2.64185
1066,299646907137943552,146.74791,0.73472126,GALAXY,,52.12819,-2.577734,8.877101,-2.064577,10.90944,4.147393
1067,299646907607705600,146.77163,1.010302,GALAXY,STARFORMING,351.3117,53.04268,19.64905,115.1251,35.02693,13.48229
1068,299647182015850496,146.69213,1.066522,GALAXY,,9.60883,21.88952,6.238041,-3.762139,0.522306,-4.231543
1069,299647182485612544,146.77295,0.96442822,GALAXY,STARBURST,243.9635,74.80563,153.3803,18.98438,27.53757,8.283245
1070,299647457363519488,146.67719,1.1295687,GALAXY,,122.9959,21.57409,6.008904,48.82838,13.83742,5.940429
1071,299647731771664384,146.8094,0.97601012,STAR,A0,-32.0091,-120.7412,-14.82061,-18.17895,-16.15473,7.290984
1072,299647732241426432,146.69213,1.066522,GALAXY,,-0.7284015,0.5173227,4.811335,9.41377,2.294247,2.628429
1073,299648006649571328,146.7815,0.73798191,GALAXY,,2.655976,5.533365,3.365549,8.03596,-2.336482,-1.952474
1074,299648007119333376,146.7989,0.85056678,GALAXY,,22.96473,8.218798,8.35292,16.82543,2.412174,4.43804
1075,299648281527478272,146.77163,1.010302,GALAXY,,367.3407,53.95807,21.39551,125.7305,37.1511,21.87734
1076,299648281997240320,146.7823,0.7944099,GALAXY,,6.412367,-0.04023961,3.59091,-0.2567315,0.7316316,0.6521631
1077,299648556875147264,146.6873,0.86093703,GALAXY,,-15.54336,-3.380656,-2.208365,-0.04184378,7.983415,8.252631
1078,299648831283292160,146.71326,1.0093138,GALAXY,,111.954,20.97828,2.454959,46.47911,5.80279,29.92205
1079,299648831753054208,146.6342,1.1572622,QSO,STARBURST BROADLINE,179.2228,37.13287,59.44837,157.0008,1.654088,15.49836
1080,299649106161199104,147.11309,0.44008895,GALAXY,AGN,241.2164,74.61169,510.7472,160.0934,48.87082,43.25634
1081,299649106630961152,146.9038,0.6322135,GALAXY,STARFORMING,156.5744,39.38482,9.715894,51.47818,14.05432,5.190042
1082,299649381039106048,147.02282,0.66094747,GALAXY,,3.210777,-2.721746,0.4836721,-6.827117,12.10044,3.970935
1083,299649381508868096,146.87104,0.42252041,GALAXY,,4.906287,2.933674,4.405638,9.255409,4.264242,0.96632
1084,299649655917012992,146.86054,0.52471508,GALAXY,,1.088641,0.01880291,3.668701,13.40447,0.8569174,-2.322107
1085,299649656386775040,146.8769,0.36161608,GALAXY,STARBURST,1001.9,234.3673,152.4512,407.2336,136.3014,36.32106
1086,299649931264681984,147.02282,0.66094747,GALAXY,,6.721935,-0.3781756,-1.47212,-1.904284,-3.074603,1.065653
1087,299650205672826880,146.98213,0.52149846,GALAXY,,0,0.9680952,-0.4964159,0,0,3.637617
1088,299650206142588928,146.94871,0.52858001,QSO,,0,0,0,0,0,0
1089,299650480550733824,147.03909,0.52560708,GALAXY,STARBURST,493.2119,129.7158,117.994,111.1444,55.07082,9.960464
1090,299650481020495872,146.86054,0.52471508,GALAXY,,10.845,1.030364,-0.2570346,1.404083,-1.1147,0.973009
1091,299650755428640768,146.9038,0.6322135,GALAXY,STARFORMING,164.8534,28.90975,9.037024,56.60385,15.84869,3.768317
1092,299650755898402816,146.91732,0.69489356,GALAXY,STARFORMING,21.16673,5.614594,7.87108,20.17437,6.521269,0.8720355
1093,299651030306547712,146.87104,0.42252041,GALAXY,,11.55225,4.116607,1.458678,3.524736,-4.325919,-0.9751643
1094,299651030776309760,146.98213,0.52149846,GALAXY,,2.863956,5.909423,2.140598,-0.6745459,-0.06014189,-0.9410104
1095,299651305184454656,147.00379,0.59493357,GALAXY,STARBURST,455.0664,76.71506,34.94744,202.0586,59.23841,15.46324
1096,299651305654216704,146.8965,0.5474319,GALAXY,,48.60866,18.23196,17.56523,32.36517,9.093966,-1.858567
1097,299651580062361600,146.95764,0.39340648,GALAXY,STARFORMING,646.8893,141.1411,53.6124,200.9869,72.71512,19.1155
1098,299651580532123648,147.00379,0.59493357,GALAXY,STARBURST,422.261,69.61304,33.26806,189.1929,57.90485,18.2646
1099,299651854940268544,146.90289,0.20893553,GALAXY,,21.37961,8.13064,6.385177,15.69262,6.104499,2.719148
1100,299651855410030592,147.01354,0.15538982,STAR,G2,-15.16634,-2.188507,6.334574,3.199465,9.945092,8.811306
1101,299652129818175488,146.8965,0.5474319,GALAXY,,50.01725,11.59245,13.04263,51.2516,14.8788,9.419934
1102,299652130287937536,147.03909,0.52560708,GALAXY,STARBURST,516.7769,134.6182,120.4238,113.3248,57.8144,10.28142
1103,299652404696082432,146.97831,0.38903265,GALAXY,STARFORMING,265.4642,65.03958,53.45903,70.2919,44.46009,14.76686
1104,299652405165844480,146.89532,0.35901356,GALAXY,,3.853539,2.23919,17.15548,12.48994,6.551723,8.958328
1105,299652679573989376,146.8769,0.36161608,GALAXY,STARBURST,985.5244,231.0342,142.8828,392.4149,133.9415,32.52605
1106,299652680043751424,147.09159,0.20767254,GALAXY,,1.229899,0.2031088,8.538028,9.789366,-119.5623,53.61919
1107,299652954451896320,146.88773,0.21745855,GALAXY,STARFORMING,275.2905,44.00511,14.71552,133.5876,30.00049,10.45397
1108,299652954921658368,146.88773,0.21745855,GALAXY,STARFORMING,254.0052,40.674,15.48976,132.8655,34.07399,8.716232
1109,299653229329803264,146.91732,0.69489356,GALAXY,,21.69338,7.499123,5.597024,22.3109,0.4621302,1.325992
1110,299653229799565312,146.97831,0.38903265,GALAXY,STARFORMING,285.4309,66.73431,53.36222,75.6659,42.3878,10.88271
1111,299653504207710208,146.89532,0.35901356,GALAXY,,7.704328,1.938068,1.695292,16.30956,2.470908,1.845235
1112,299653504677472256,147.02367,0.31036651,GALAXY,,0,0.9193552,2.747924,0,0,3.713837
1113,299653779085617152,147.09159,0.20767254,GALAXY,,-1.479541,0.0500646,0.3727731,11.04937,0,-17597.48
1114,299653779555379200,146.90289,0.20893553,GALAXY,,29.63078,3.739907,1.491128,21.74889,9.39329,4.996551
1115,299654053963524096,147.01354,0.15538982,STAR,G2,-3.868907,-0.1948841,-0.001741944,-0.2168746,0.1744933,-0.03087183
1116,299654054433286144,146.95764,0.39340648,GALAXY,STARFORMING,604.0031,120.2294,43.16371,192.3833,64.5616,16.28969
1117,299654328841431040,147.02367,0.31036651,GALAXY,,0,-3.397534,-1.266749,0,0,0
1118,299654329311193088,147.11309,0.44008895,GALAXY,AGN,244.7573,76.61945,524.8609,171.0604,57.83102,52.14047
1119,299654603719337984,146.1571,0.93704833,GALAXY,,0,0,0,0,0,0
1120,299654604189100032,146.934,0.81888985,GALAXY,,31.01027,7.791733,1.98081,15.97261,0.05431905,4.300631
1121,299654879067006976,146.90637,1.1250269,GALAXY,,14.68496,8.059765,6.381323,1.744993,-1.152863,5.832623
1122,299655153475151872,146.9372,1.1077349,GALAXY,,7.689134,2.743053,-4.870263,10.14869,-2.658812,-6.944705
1123,299655153944913920,146.90368,1.0353793,GALAXY,,32.63495,-1.842123,1.11389,3.634503,2.155433,0.4650155
1124,299655428353058816,146.80985,1.0727752,GALAXY,,3.719037,9.185052,-0.03220097,2.171413,6.215873,1.539133
1125,299655428822820864,146.80985,1.0727752,GALAXY,,-4.881534,-2.102519,-0.5530643,-4.282955,-0.2760709,6.317731
1126,299655703230965760,146.90637,1.1250269,GALAXY,,20.65302,-1.570013,-1.034134,3.326065,-1.991296,-12.12104
1127,299655703700727808,146.9318,1.0351669,GALAXY,STARFORMING,31.99494,13.3684,10.34604,4.62597,6.838158,1.737248
1128,299655978108872704,146.9318,1.0351669,GALAXY,STARFORMING,27.97847,11.14534,11.2223,7.062691,2.927835,0.08447952
1129,299655978578634752,146.9372,1.1077349,GALAXY,,-1.477456,-3.237724,4.036625,6.575584,3.289216,-0.8765399
1130,299656252986779648,146.90205,0.89976236,GALAXY,,0.02282795,-0.05204972,-1.922975,-0.175875,0.02645067,8.301349
1131,299656528334448640,146.1571,0.93704833,GALAXY,,0,0,0,0,0,0
1132,299656802742593536,147.07442,0.88521055,GALAXY,STARFORMING,124.4264,30.13925,10.44644,38.86503,8.041421,4.606626
1133,299656803212355584,147.06404,0.93964634,GALAXY,,0,-0.4564595,0.05547649,0,0,-0.044596
1134,299657077620500480,146.90368,1.0353793,GALAXY,,48.12142,12.96173,1.763693,12.96732,4.775174,0.1254882
1135,299657078090262528,146.94866,1.0045674,GALAXY,,57.81378,1.027031,0.5126242,15.41788,4.530563,0.905813
1136,299657352498407424,147.032,0.77534942,GALAXY,,9.699032,9.43196,8.123277,13.91195,7.466649,7.054453
1137,299657627376314368,147.06404,0.93964634,QSO,,0,7.750357,-14.93203,0,0,0
1138,299657627846076416,147.032,0.77534942,GALAXY,,12.73472,27.62288,13.90921,25.28188,0.4324149,2.119815
1139,299657902254221312,146.94866,1.0045674,GALAXY,,10.35442,2.248811,7.917252,21.5756,-9.722705,-5.048831
1140,299657902723983360,147.0805,0.78802023,GALAXY,,71.8262,3.640364,26.75898,49.94188,14.11729,14.59712
1141,299658177132128256,147.02167,0.75447111,GALAXY,,36.21872,17.68532,45.82069,35.09541,3.517073,9.390946
1142,299658177601890304,146.90205,0.89976236,GALAXY,,-5.357666,-6.120905,1.360551,1.779945,4.403198,5.932694
1143,299658452010035200,146.934,0.81888985,GALAXY,,34.32711,6.623773,-4.709637,13.41632,8.299452,3.25772
1144,299658452479797248,146.84077,0.88626588,GALAXY,,184.3459,34.12861,4.045088,70.56197,15.0578,5.116442
1145,299658726887942144,146.84077,0.88626588,GALAXY,,176.2712,36.64478,4.923129,72.13793,10.94409,4.619626
1146,299658727357704192,146.84222,0.74084309,GALAXY,STARFORMING,473.6742,116.5431,105.9001,128.7748,94.91644,23.00228
1147,299659001765849088,147.0805,0.78802023,GALAXY,,79.40461,11.93139,15.12648,-4.735895,-11.4465,4.05691
1148,299659276643756032,146.84222,0.74084309,GALAXY,STARFORMING,461.9809,123.462,100.9843,133.3691,92.74327,16.81416
1149,299659277113518080,147.07442,0.88521055,GALAXY,,111.1284,26.74906,6.095309,38.59929,11.53893,3.413992
1150,299659551521662976,146.98697,0.90994195,STAR,F2,-1.385079,-0.2883816,0.0125616,0.05186022,11.93341,-13.66393
1151,299659551991425024,147.02167,0.75447111,GALAXY,,0.04595339,18.5704,27.5822,30.00087,-7.786679,-34.91418
1152,299659826869331968,146.98697,0.90994195,STAR,G2,-22.49068,2.027302,9.295641,3.672396,-3.892716,19.55444
1153,299660101277476864,147.18007,0.4296096,GALAXY,,49.82932,8.223595,34.0086,42.33781,11.01181,1.387347
1154,299660101747238912,147.17057,0.53120746,GALAXY,,-2.80047,2.910593,2.404023,3.846298,-4.160301,-3.160822
1155,299660376155383808,147.32681,0.2454933,GALAXY,STARFORMING,95.67461,26.83031,9.506956,45.63772,8.133097,4.127045
1156,299660376625145856,147.15059,0.41658878,GALAXY,,91.88309,12.99119,14.68519,53.77121,18.91909,7.650276
1157,299660651033290752,147.31446,0.17484306,GALAXY,STARFORMING,68.91499,19.35758,4.996302,24.51284,5.843835,4.772286
1158,299660651503052800,147.18007,0.4296096,GALAXY,BROADLINE,53.79446,7.80135,34.60257,54.49239,17.77481,-0.2694661
1159,299660925911197696,147.24832,0.31141852,GALAXY,,24.33007,15.73774,6.384797,9.790024,3.81013,3.611386
1160,299660926380959744,147.29397,0.38134272,GALAXY,STARFORMING,89.11731,22.81176,6.658247,38.64574,14.48616,5.70408
1161,299661200789104640,147.14515,0.34162873,STAR,M7,0,0,0,0,0,0
1162,299661201258866688,147.17998,0.49299324,GALAXY,STARFORMING,122.8106,29.06633,28.77853,30.25807,19.59747,6.348976
1163,299661475667011584,147.3296,0.32443263,GALAXY,,-10.55955,-1.082854,4.601117,-3.163517,5.772552,-5.511223
1164,299661476136773632,147.12735,0.50446172,GALAXY,STARFORMING,74.91304,17.67595,14.21761,49.63749,14.15774,4.211842
1165,299661750544918528,147.3056,0.2175774,GALAXY,STARFORMING,132.5694,46.57465,30.95499,28.62928,30.55975,6.469117
1166,299661751014680576,147.16763,0.47167291,STAR,A0,-29.68844,-74.95972,2.955575,-0.237402,0.2280865,362.8386
1167,299662025422825472,147.19292,0.27191843,GALAXY,STARBURST,2810.253,758.1857,605.6104,726.8134,350.5039,48.11061
1168,299662025892587520,147.23886,0.37375648,QSO,BROADLINE,0,234.2622,36.72794,0,0,0
1169,299662300300732416,147.31755,0.34925028,GALAXY,,-13.09235,-1.376234,3.490196,-6.656467,-3519.105,-35.13746
1170,299662300770494464,147.18683,0.58795241,STAR,WD,6.727425,1.389971,37.89103,-80.86562,4.375356,-15.07881
1171,299662575178639360,147.30829,0.15116349,GALAXY,,26.93085,5.291827,6.723685,20.53484,1.084372,6.577624
1172,299662575648401408,147.2654,0.46567798,GALAXY,STARFORMING,82.19914,21.88952,8.118775,33.01747,11.57063,3.054056
1173,299662850056546304,147.18683,0.58795241,STAR,WD,10.45038,5.422127,19.28551,-70.39008,10.57205,-3.232013
1174,299662850526308352,147.3296,0.32443263,GALAXY,,-3.837385,2.329643,2.706696,16.51436,-23.90367,-0.1345072
1175,299663124934453248,147.17998,0.49299324,GALAXY,STARBURST,155.4872,44.76009,38.05839,32.31819,25.3767,5.391632
1176,299663125404215296,147.32681,0.2454933,GALAXY,STARFORMING,98.09557,27.12378,17.24143,44.43774,15.1046,8.424724
1177,299663399812360192,147.15059,0.41658878,GALAXY,STARFORMING,87.92075,15.79518,9.774078,52.03159,13.77853,5.69635
1178,299663400282122240,147.30829,0.15116349,GALAXY,,4.550282,1.19471,11.77422,26.47837,10.50207,5.218667
1179,299663674690267136,147.16763,0.47167291,STAR,A0,-2.717094,-2.016968,3.963883,-16.69833,0.1582427,-7.094853
1180,299663675160029184,147.12832,0.3692322,GALAXY,,74.11702,17.76406,5.445982,34.18875,8.186749,0.9024708
1181,299663949568174080,147.23886,0.37375648,QSO,BROADLINE,0,197.9875,30.3673,0,0,0
1182,299663950037936128,147.24832,0.31141852,GALAXY,,29.36071,-6.187411,6.662804,24.00528,10.46227,-0.8524219
1183,299664224446081024,147.12832,0.3692322,GALAXY,,106.7078,29.54468,7.750671,40.15635,10.1118,3.400693
1184,299664499323987968,147.17057,0.53120746,GALAXY,,-2.254948,-0.5281928,1.506137,-0.3358834,-0.4910184,-0.7035531
1185,299664499793750016,147.31446,0.17484306,GALAXY,,61.39408,14.97372,2.223541,22.49343,6.195944,2.115797
1186,299664774201894912,147.29397,0.38134272,GALAXY,,82.25329,20.33258,5.858589,45.07993,15.15642,3.480948
1187,299664774671656960,147.19292,0.27191843,GALAXY,STARBURST,2891.112,794.5548,626.6895,740.2675,351.2475,41.28255
1188,299665049079801856,147.12735,0.50446172,GALAXY,STARFORMING,81.77843,23.86243,10.41072,52.43668,14.64621,9.452579
1189,299665323957708800,147.2654,0.46567798,GALAXY,,85.52842,18.52524,8.280953,25.60054,13.25795,4.855583
1190,299665324427470848,147.3056,0.2175774,GALAXY,STARFORMING,113.3372,35.98272,25.72125,23.59425,21.43008,4.887948
1191,300615576982677504,148.59859,-0.73222758,GALAXY,STARFORMING,212.5971,74.67915,104.2611,42.20855,37.37824,10.83131
1192,300615851860584448,148.64627,-1.0468933,GALAXY,,18.68731,7.824912,5.299126,19.16859,3.053332,3.49346
1193,300616126738491392,148.6669,-0.89910499,GALAXY,,121.1885,24.16568,34.30636,133.5011,23.84091,15.4211
1194,300616401616398336,148.57358,-0.89900167,GALAXY,,27.59057,9.969979,9.681304,21.11063,4.17586,-0.9290075
1195,300616951372212224,148.57064,-0.71583138,GALAXY,,0,0.08443146,6.309593,0,0,2.951455
1196,300617226250119168,148.65516,-1.0329952,GALAXY,,-3.724603,4.818102,-0.2537542,9.608144,4.404623,3.273529
1197,300617501128026112,148.73288,-0.76115921,GALAXY,STARFORMING,266.537,64.29639,27.43689,123.455,32.6119,11.56401
1198,300617776005933056,148.82978,-0.74093264,GALAXY,,-2.530197,3.749316,0.2250501,4.544935,3.212742,2.349393
1199,300618050883840000,148.96675,-0.77607839,STAR,K7,30.07871,16.35213,8.08486,3.963079,7.516858,7.06586
1200,300618325761746944,148.58323,-1.1467697,GALAXY,,22.4968,12.59531,0.1310068,14.01812,3.028352,3.955663
1201,300618600639653888,148.63336,-0.95718526,STAR,T2,0,0,0,0,0,0
1202,300618875517560832,148.57247,-1.1724518,GALAXY,,21.26792,-3.616179,-0.5077194,-1.18467,-0.7608671,-1.540663
1203,300619150395467776,148.56496,-0.95461485,GALAXY,,9.843959,13.52228,4.61752,2.856802,0.6602178,2.013325
1204,300619425273374720,148.58499,-0.94207436,GALAXY,,25.46548,5.674486,8.754533,10.54072,6.757601,9.203589
1205,300619700151281664,148.62082,-1.1087992,GALAXY,,22.10328,-0.398205,-2.121269,2.066032,0,-1.425356
1206,300619975029188608,148.56556,-0.93608348,GALAXY,STARFORMING,90.71852,13.6554,9.70267,66.95929,10.50321,3.710402
1207,300620249907095552,148.59436,-1.1734795,GALAXY,,8.580776,6.982437,8.899132,12.70888,3.058454,5.747291
1208,300620524785002496,148.60658,-0.92868782,GALAXY,,-6.093078,3.504056,1.76608,22.59941,4.352879,5.936975
1209,300620799662909440,148.72704,-1.1209844,GALAXY,STARFORMING,255.8474,62.44374,12.67478,98.81001,25.97692,9.025476
1210,300621074540816384,149.16857,-0.38049866,GALAXY,,20.88668,8.5684,1.410528,13.52851,5.018312,2.866298
1211,300621349418723328,149.16089,-0.35802021,GALAXY,,21.06476,25.13833,-0.3235557,2.814373,-4.50504,4.112109
1212,300621624296630272,149.12558,-0.30699451,GALAXY,,0,-1.781428,4.128058,0,0,0
1213,300621899174537216,149.12382,-0.39828319,GALAXY,,5.051017,1.565762,-2.333687,4.266156,-3.868122,3.096559
1214,300622174052444160,149.11298,-0.34882857,GALAXY,,66.26616,14.4717,13.2498,49.88168,10.87834,-0.3184069
1215,300622448930351104,149.18631,-0.3118078,GALAXY,,18.99917,4.062849,-0.5804303,13.21809,4.709723,3.633187
1216,300622723808258048,149.11264,-0.47562545,GALAXY,,38.60376,13.23513,8.108115,23.82215,2.820601,-3.572653
1217,300622998686164992,149.19127,-0.25953399,GALAXY,AGN,197.9253,56.44421,128.8982,153.9535,34.00753,7.942978
1218,300623273564071936,149.1499,-0.49002964,GALAXY,,55.78424,16.89307,14.49268,37.46064,3.443311,0.1200234
1219,300623548441978880,149.17153,-0.41298084,GALAXY,,8.741305,6.207282,-2.121665,-0.6407611,0.7684737,1.238882
1220,300623823319885824,149.15457,-0.11572062,GALAXY,AGN,130.3741,24.96907,46.54971,78.74199,29.63558,13.15935
1221,300624098197792768,149.13546,-0.34629229,GALAXY,,8.792479,6.58025,8.552544,-0.06621338,54.26366,1.600517
1222,300624373075699712,149.17529,0.19213513,GALAXY,,1.840922,4.333801,3.636235,7.778517,1.715911,0.2788878
1223,300624647953606656,149.16987,-0.023341153,GALAXY,,59.95195,15.91731,43.43653,87.56698,23.14262,13.30203
1224,300624922831513600,149.14242,-0.37241929,GALAXY,AGN,26.00757,6.096581,15.64266,32.54558,9.025808,8.864543
1225,300625197709420544,149.14744,-0.26771634,QSO,,0,0,0,0,0,0
1226,300625472587327488,149.11792,0.18398894,GALAXY,STARFORMING,105.842,19.97931,13.00234,55.90726,12.09344,5.895974
1227,300625747465234432,149.15617,-0.31522682,GALAXY,,67.74891,17.20442,1.322666,32.90082,9.443329,2.868889
1228,300626022343141376,149.12806,0.08362819,GALAXY,,14.02264,7.817186,12.66212,7.654034,1.821419,0.4175776
1229,300626297221048320,149.15395,0.17248053,GALAXY,STARFORMING,94.6191,27.65553,5.126853,36.84829,9.196157,1.375963
1230,300626572098955264,148.45331,-1.1332843,GALAXY,,16.39727,7.879456,18.29008,26.22157,6.296991,5.14945
1231,300626846976862208,148.53075,-1.205395,GALAXY,,5.28849,0.9733579,1.796283,9.455546,2.03943,4.247402
1232,300627121854769152,148.54241,-1.1945817,GALAXY,,9.452714,4.457699,2.66637,14.22485,-0.4826077,1.476411
1233,300627396732676096,148.54758,-1.0880765,GALAXY,,0.02863534,-0.01736291,0.04261643,1.199474,0,0.1117669
1234,300627946488489984,148.41086,-1.2333835,GALAXY,,8.582848,1.179003,7.600046,16.02295,7.963436,-5.867841
1235,300628221366396928,148.4325,-1.0264118,GALAXY,AGN BROADLINE,960.9924,160.043,711.9967,708.8573,211.6468,94.52248
1236,300628496244303872,148.53557,-1.1786423,GALAXY,,30.64867,1.656432,7.645345,13.28452,2.873975,0.2395898
1237,300628771122210816,148.5264,-0.97168901,STAR,G0,-1.841185,-0.3255213,-0.008780289,-0.2254282,4.139507,11.49611
1238,300629046000117760,148.50906,-1.0035186,GALAXY,,95.44471,14.59663,11.04013,38.18506,13.29624,2.280809
1239,300629595755931648,148.5592,-0.76021668,GALAXY,,29.01426,8.497879,7.162793,15.10008,5.362024,-0.2243353
1240,300630145511745536,148.43988,-1.070231,GALAXY,,3.460557,1.972626,2.354216,2.119402,-4.425993,-1.756443
1241,300630420389652480,148.44055,-0.80351664,GALAXY,,11.99988,1.476901,0.7501826,-4.639926,-2.944999,5.828239
1242,300630695267559424,148.50864,-0.89222436,GALAXY,,28.13119,4.270118,13.8624,23.27164,9.06383,-2.278214
1243,300630970145466368,148.49489,-1.0809097,GALAXY,STARFORMING,253.5972,45.99848,12.2289,80.64733,22.77495,7.949218
1244,300631245023373312,148.50439,-0.7917225,GALAXY,STARBURST,228.8008,60.60601,58.85229,53.63553,28.82332,8.712956
1245,300631519901280256,148.50001,-0.74543922,GALAXY,,7.779065,1.569429,-4.59347,0.9719218,-1.588032,0.1765433
1246,300631794779187200,148.45399,-0.79593592,GALAXY,STARBURST,875.5927,196.5765,56.91388,352.4027,107.9706,25.51764
1247,300632069657094144,149.06944,-0.55499982,GALAXY,,13.3193,9.638649,11.90097,8.145599,1.961019,7.798823
1248,300632344535001088,149.06937,-0.233999,GALAXY,,5.909229,0.9496118,0.8852203,6.220808,-1.769316,-1.022785
1249,300632619412908032,149.09028,-0.25137208,GALAXY,STARBURST,1253.103,293.0078,109.8257,380.4087,164.0212,31.70715
1250,300632894290814976,149.1053,-0.36742265,GALAXY,,45.66881,9.005432,10.18878,29.86841,12.73182,3.011986
1251,300633169168721920,149.04851,-0.077647411,GALAXY,,0,0,0,0,0,0
1252,300633444046628864,149.06268,-0.029201504,GALAXY,STARFORMING,497.6858,112.1052,20.10443,207.3628,60.05169,8.814327
1253,300633718924535808,149.11249,0.1297301,GALAXY,STARFORMING,404.6502,91.85473,85.69548,91.56993,59.16316,14.9989
1254,300633993802442752,149.01975,-0.59644421,GALAXY,,2.684538,4.768286,28.68497,10.15654,-6.2892,3.908076
1255,300634268680349696,149.04382,-0.62281596,GALAXY,STARFORMING,182.0825,47.18971,9.369322,76.80988,24.21933,2.614147
1256,300634543558256640,149.00973,-0.15560955,GALAXY,,0,0,0,0,0,0
1257,300634818436163584,149.02543,-0.12057915,GALAXY,,3.525775,2.725865,0.924885,-1.62919,-2.337524,1.541542
1258,300635093314070528,149.0197,-0.23986022,GALAXY,STARFORMING,256.6754,52.61512,8.988864,81.51099,21.7487,6.908892
